"date_farmed","source","scraped_url","d","e","f","g","h","i","j","k","l","post_date","n","job_title","p","job_type","description","s","t","salary","v","w_requirements","x_benefits","y","z","aa_state_province","ab_country","ac_region","business_name","ae_description","af_website","ag","ah","ai_country","company_url"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485550?title=Learning_Specialist_-_Instructional_Leader_-_SWPBS","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Instructional Leader - SWPBS","","","","","","","","","","","","CRANBOURNE, VICTORIA, 3977","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485504?title=Learning_Specialist_-_Instructional_Leader_-_Pedagogy","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Instructional Leader - Pedagogy","","","","","","","","","","","","CRANBOURNE, VICTORIA, 3977","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762483985?title=Classroom_Teacher_-_Maths","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher - Maths","","","","","","","","","","","","BAIRNSDALE, VICTORIA, 3875","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752545832?title=Graduate_Teacher_%28Primary%29","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher (Primary)","","","","","","","","","","","","MORTLAKE, VICTORIA, 3272","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752545418?title=Learning_Specialist_Range_3","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist Range 3","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762486246?title=Assistant_Principal_Curriculum_and_Instruction_%280.2_FTE%29_%E2%80%93_Rowena_Public_School","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Assistant Principal Curriculum and Instruction (0.2 FTE) – Rowena Public School","","","","","","","","","","","","PARKES, NEW SOUTH WALES, 2870","Australia","Oceania","NSW GOVERNMENT","","","","","","https://www.adzuna.com.au/company/nsw-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752544013?title=Secondary_Teachers_-_Moree_Secondary_College_-_Permanent_and_Temporary_positions_%28%2420K_Recruitment_Bonus_plus_%245-8k_Relocation_Package%29","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Secondary Teachers - Moree Secondary College - Permanent and Temporary positions ($20K Recruitment Bonus plus $5-8k Relocation Package)","","","","","","","","","","","","PARKES, NEW SOUTH WALES, 2870","Australia","Oceania","NSW GOVERNMENT","","","","","","https://www.adzuna.com.au/company/nsw-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762486050?title=Assistant_Principal_Curriculum_and_Instruction_%280.4_FTE%29_-_Yeoval_Central_School","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Assistant Principal Curriculum and Instruction (0.4 FTE) - Yeoval Central School","","","","","","","","","","","","PARKES, NEW SOUTH WALES, 2870","Australia","Oceania","NSW GOVERNMENT","","","","","","https://www.adzuna.com.au/company/nsw-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762486182?title=Assistant_Principal_Curriculum_and_Instruction_%280.2_FTE%29_-_Eastwood_Public_School","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Assistant Principal Curriculum and Instruction (0.2 FTE) - Eastwood Public School","","","","","","","","","","","","SYDNEY, NEW SOUTH WALES, 2000","Australia","Oceania","NSW GOVERNMENT","","","","","","https://www.adzuna.com.au/company/nsw-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752545865?title=Learning_Specialist","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752545928?title=Learning_Specialist_-_Student_Agency","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Student Agency","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4763296601?title=Primary_and_Secondary_Teachers","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Primary and Secondary Teachers","","","","","","","","","","","","NEW SOUTH WALES,","Australia","Oceania","NSW GOVERNMENT","","","","","","https://www.adzuna.com.au/company/nsw-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484735?title=Instrumental_Music_-_Brass_Teacher_%28Trumpet%29","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Instrumental Music - Brass Teacher (Trumpet)","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752546665?title=Learning_Specialist_-_Disability_Inclusion","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Disability Inclusion","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752545894?title=Learning_Specialist_-_Literacy","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Literacy","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752545882?title=Learning_Specialist_-_Student_Learning_Data","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Student Learning Data","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484560?title=Wodonga_Campus_-_EAL_Secondary_Classroom_Teacher","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Wodonga Campus - EAL Secondary Classroom Teacher","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485117?title=BLACKWOOD_ANNEXE_-_TEACHER_BEHAVIOUR_MANAGEMENT","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","BLACKWOOD ANNEXE - TEACHER BEHAVIOUR MANAGEMENT","","","","","","","","","","","","WARRAGUL, VICTORIA, 3820","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485033?title=Classroom_Teacher","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher","","","","","","","","","","","","GLENELG, NEW SOUTH WALES, 2810","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485643?title=Classroom_Teacher_-_Performing_Arts","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher - Performing Arts","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752545264?title=Classroom_Teacher_-_Maths%2FScience_-_TF_0.8_or_1.0_negotiable","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher - Maths/Science - TF 0.8 or 1.0 negotiable","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484940?title=Learning_Specialist_Range_3_-_Instructional_Coach","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist Range 3 - Instructional Coach","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484918?title=Classroom_Teacher%3A_English%2C_Humanities%2C_TLI_Support_%28Literacy%29","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher: English, Humanities, TLI Support (Literacy)","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485465?title=Middle_Years_Literacy_and_Numeracy_Teacher","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Middle Years Literacy and Numeracy Teacher","","","","","","","","","","","","MELTON, VICTORIA, 3337","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484531?title=Classroom_Teacher_-_Humanities_Yr7-10","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher - Humanities Yr7-10","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485166?title=Technology_Teacher","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Technology Teacher","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485132?title=Science_Teacher_-_Years_7-12","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Science Teacher - Years 7-12","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485291?title=Classroom_Teacher%3A_Maths","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher: Maths","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485535?title=Classroom_Teacher_Ongoing_0.4_%28Year_5%29","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher Ongoing 0.4 (Year 5)","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485483?title=Classroom_Teacher","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher","","","","","","","","","","","","GEELONG, VICTORIA, 3220","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485219?title=Classroom_Teacher_-_Music_-_%2410%2C000_Incentive","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher - Music - $10,000 Incentive","","","","","","","","","","","","CRANBOURNE, VICTORIA, 3977","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485865?title=EAL_Secondary_Teacher_-_Virtual_EAL_New_Arrivals_Program","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","EAL Secondary Teacher - Virtual EAL New Arrivals Program","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
