"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag"
"16/07/2024","10Times","https://10times.com/e1xd-d2p6-s4d3","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 21 - Sun, 22 Sep 2024","International Education & Emigration Fair Spring","","","","","Seoul","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1dh-115f-x0sk-h","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 21 - Sun, 22 Sep 2024","International Education & Emigration Fair Fall","","","","","Incheon","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e12d-dhhd-f3k1-8","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Fri, 02 - Sun, 04 Aug 2024","Cam Fair","","","","","Busan","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1d0-d7z4-8grp-s","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 25 - Sat, 27 Jul 2024","University Early Admission Fair","","","","","Seoul","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1d0-74h6-fxsp-h","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 25 - Sat, 27 Jul 2024","University Early Admission Fair","","","","","Incheon","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1dh-fx09-szs5-9","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 08 - Sat, 10 Aug 2024","Edu+Week","","","","","Incheon","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e10d-dk5s-1rfd-6","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 27 - Sun, 28 Jul 2024","Banwoldang Harrington Place Occupancy Fair","","","","","Daegu","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/gsbem","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 28 - Sun, 29 Dec 2024","International Conference on Global Research insights in Social Science Business, Economics and Management Studies (GSBEM)...","","","","","Seoul","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1d4-7h4h-9dsr-s","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 22 - Fri, 26 Jul 2024","Korea Human Resources Development Institute for Nursing Care Workers Promotion Training","","","","","Incheon","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1d1-h3h0-d4dh-x","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 20 - Sun, 21 Jul 2024","TPI Level 1 Seminar","","","","","Busan","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/wclf","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 06 - Sat, 09 Nov 2024","World Coffee Leaders Forum (WCLF)","","","","","Seoul","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/prskorea","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sun, 17 - Tue, 19 Nov 2024","PRS Korea","","","","","Seoul","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1kx-065z-h7pp","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 22 - Sat, 24 Aug 2024","Jeil Startup Fair in Incheon","","","","","Incheon","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","https://10times.com/e1s1-k1gf-5r4k","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 17 - Tue, 18 Mar 2025","International Conference on Obesity and Chronic Diseases (ICOCD)","","","","","Seoul • Online","Korea","East Asia","","","","","","","","","","","",""
"16/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Korea","East Asia","","","","","","","","","","","",""
