"a_date_farmed","b_source","c_scraped_url","d","e","f","g","h","i","j","k","l","m_date_of_event","n_event_name","o_description","p","q","r","s_state_province","t","u","v","w","x","y","z","aa","ab_business_info","ac_website","ad","ae","af_country","ag"
"12/07/2024","10Times","https://10times.com/private-equity-training-indonesia","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 24  - Fri, 26 Jul 2024","Private Equity Masterclass","","","","","Jakarta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1d0-d9r2-d5pg-d","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 23 Jul 2024","International Scientific Conference of MICE","","","","","Cilandak","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-28k0-hsd1-p","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12 Aug 2024","International Conference of SDGs and Bibliometric Studies (ICOSBI)","","","","","Gedangan","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/risk-management-training-jakarta","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 24  - Fri, 26 Jul 2024","Effective Operational Risk Management","","","","","Jakarta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-1kd8-kr3g-3","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 18  - Fri, 19 Jul 2024","ASIA International Multidisciplinary Conference","","","","","Kuta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/financial-modeling-training-jakarta","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12  - Tue, 13 Aug 2024","Financial Modeling in Excel (FM in Excel)","","","","","Jakarta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/etsbs-oct","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Sat, 20  - Sun, 21 Jul 2024","International Conference on Evolving Trends in Social Sciences and Business Studies (ETSBS)","","","","","Kuta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1r1-f5r2-1zxp","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 17  - Fri, 19 Jul 2024","Corporate Finance Masterclass","","","","","Jakarta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/access-mba-jakarta","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 12 Nov 2024","Access MBA One-to-One Event (Meet the best MBA schools)","","","","","Jakarta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-pz50-3hf6-g","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 11  - Sat, 13 Jul 2024","International Symposium on Business and Industrial Statistics (ISBIS)","","","","","Ngaglik","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1dd-4gh2-g1x0-g","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Thu, 01 Aug 2024","The International Research Conference on Management and Business (IRCMB)","","","","","Jakarta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e13x-ggk7-dg53","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 05  - Fri, 09 Aug 2024","IACCP International Congress - Bali","","","","","Bali","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/iccsci","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Tue, 27  - Wed, 28 Aug 2024","International Conference On Computer Science And Computational Intelligence (ICCSCI)","","","","","Jakarta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e1zd-361x-g4pf","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Mon, 12  - Tue, 13 Aug 2024","International Conference on Language, Literature and Culture (ICLLC)","","","","","Jakarta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","https://10times.com/e10p-zr8r-sx36","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","Wed, 24  - Fri, 26 Jul 2024","Effective Liquidity Risk Management (LRM Course)","","","","","Jakarta","Indonesia","South-East Asia","","","","","","","","","","","",""
"12/07/2024","10Times","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Events","","","","","","","","","Indonesia","South-East Asia","","","","","","","","","","","",""
